1.02 -4.49801 8.41403e-05 0.841692 0.218242 0.00216102 0 1.09274 2.91494e-29 7.68644e-241 1 1 1.40446e-27 1 7.78627e-05 1.56138e-05 0.999996 0.534874 0.0519623 
1.03 -4.49799 8.90285e-05 0.851125 0.226753 0.00217431 0 1.10345 6.85375e-30 6.62003e-245 1 1 5.1144e-28 1 7.75034e-05 1.62187e-05 0.999996 0.529662 0.0539888 
1.04 -4.49797 9.413e-05 0.859943 0.235352 0.00218775 0 1.11416 1.59134e-30 5.39861e-249 1 1 1.84615e-28 1 7.71484e-05 1.68454e-05 0.999996 0.524789 0.0560362 
1.05 -4.49795 9.94489e-05 0.868159 0.244034 0.00220135 0 1.12487 3.6488e-31 4.17068e-253 1 1 6.60597e-29 1 7.67977e-05 1.74947e-05 0.999996 0.520249 0.0581033 
1.06 -4.49793 0.000104989 0.875785 0.252792 0.00221507 0 1.13559 8.26232e-32 3.05385e-257 1 1 2.34325e-29 1 7.64511e-05 1.81673e-05 0.999996 0.516035 0.0601885 
1.07 -4.49791 0.000110754 0.882835 0.26162 0.0022289 0 1.1463 1.8477e-32 2.12039e-261 1 1 8.23998e-30 1 7.61087e-05 1.88638e-05 0.999996 0.512139 0.0622905 
1.08 -4.49788 0.000116747 0.889318 0.270513 0.00224282 0 1.15701 4.08085e-33 1.39676e-265 1 1 2.87257e-30 1 7.57704e-05 1.95853e-05 0.999996 0.508557 0.0644079 
1.09 -4.49786 0.000122973 0.895248 0.279466 0.00225682 0 1.16772 8.90175e-34 8.73315e-270 1 1 9.92805e-31 1 7.54361e-05 2.03323e-05 0.999996 0.50528 0.0665394 
1.1 -4.49784 0.000129433 0.900634 0.288472 0.00227088 0 1.17843 1.91786e-34 5.18529e-274 1 1 3.40189e-31 1 7.51058e-05 2.11059e-05 0.999997 0.502304 0.0686838 
1.11 -4.49782 0.000136132 0.905487 0.297527 0.00228498 0 1.18915 4.08122e-35 2.92502e-278 1 1 1.15572e-31 1 7.47793e-05 2.19068e-05 0.999997 0.499622 0.0708397 
1.12 -4.4978 0.000143071 0.909817 0.306625 0.0022991 0 1.19986 8.5784e-36 1.56835e-282 1 1 3.89287e-32 1 7.44567e-05 2.27359e-05 0.999997 0.497229 0.073006 
1.13 -4.49777 0.000150255 0.913634 0.315761 0.00231323 0 1.21057 1.78107e-36 7.99677e-287 1 1 1.30013e-32 1 7.41379e-05 2.35942e-05 0.999997 0.49512 0.0751813 
1.14 -4.49775 0.000157685 0.916945 0.324931 0.00232736 0 1.22128 3.65278e-37 3.8792e-291 1 1 4.30545e-33 1 7.38229e-05 2.44826e-05 0.999997 0.49329 0.0773645 
1.15 -4.49773 0.000165363 0.919761 0.334128 0.00234146 0 1.23199 7.40031e-38 1.79111e-295 1 1 1.41376e-33 1 7.35115e-05 2.5402e-05 0.999997 0.491734 0.0795544 
1.16 -4.49771 0.000173293 0.922088 0.343349 0.00235552 0 1.2427 1.48106e-38 7.87499e-300 1 1 4.60327e-34 1 7.32037e-05 2.63535e-05 0.999997 0.490448 0.0817498 
1.17 -4.49769 0.000181476 0.923934 0.352589 0.00236953 0 1.25341 2.92823e-39 3.29852e-304 1 1 1.48631e-34 1 7.28995e-05 2.73381e-05 0.999997 0.489428 0.0839497 
1.18 -4.49766 0.000189913 0.925307 0.361842 0.00238346 0 1.26413 5.71951e-40 1.3168e-308 1 1 4.75896e-35 1 7.25988e-05 2.83568e-05 0.999997 0.48867 0.0861528 
1.19 -4.49764 0.000198607 0.926211 0.371104 0.00239732 0 1.27484 1.10369e-40 0 1 1 1.51109e-35 1 7.23016e-05 2.94107e-05 0.999997 0.48817 0.0883581 
1.2 -4.49762 0.000207558 0.926655 0.38037 0.00241107 0 1.28555 2.10419e-41 0 1 1 4.75831e-36 1 7.20078e-05 3.0501e-05 0.999997 0.487925 0.0905644 
1.21 -4.4976 0.000216873 0.926642 0.389637 0.0024521 0 1.29626 3.96354e-42 0 1 1 1.48598e-36 1 7.17174e-05 3.16287e-05 0.999997 0.487932 0.0927707 
1.22 -4.49757 0.000226558 0.92618 0.398899 0.00249363 0 1.30697 7.37657e-43 0 1 1 4.60241e-37 1 7.14304e-05 3.27951e-05 0.999997 0.488187 0.0949759 
1.23 -4.49755 0.000236622 0.925273 0.408151 0.00253563 0 1.31768 1.35648e-43 0 1 1 1.41377e-37 1 7.11466e-05 3.40014e-05 0.999997 0.488689 0.0971789 
1.24 -4.49753 0.000247073 0.923925 0.417391 0.0025781 0 1.3284 2.46473e-44 0 1 1 4.30732e-38 1 7.0866e-05 3.52488e-05 0.999997 0.489433 0.0993787 
1.25 -4.4975 0.000257919 0.922142 0.426612 0.00262102 0 1.33911 4.42526e-45 0 1 1 1.30161e-38 1 7.05886e-05 3.65386e-05 0.999997 0.490419 0.101574 
1.26 -4.49748 0.000269166 0.919928 0.435811 0.00266439 0 1.34982 7.85113e-46 0 1 1 3.90134e-39 1 7.03144e-05 3.78722e-05 0.999997 0.491642 0.103765 
