51.2 0.99203 0.549733 0.0382934 0.998645 1 1 0.283583 0.999988 0.999715 0.489894 0.00106719 0
51.21 0.99203 0.549799 0.0383238 0.998646 1 1 0.283574 0.999988 0.999727 0.480695 0.00107086 0
51.22 0.99203 0.54987 0.0383556 0.998646 1 1 0.283566 0.999988 0.999739 0.471755 0.00107459 0
51.23 0.99203 0.549945 0.0383889 0.998647 1 1 0.283558 0.999988 0.99975 0.463076 0.00107837 0
51.24 0.99203 0.550026 0.0384236 0.998647 1 1 0.283549 0.999988 0.99976 0.454665 0.00108219 0
51.25 0.992029 0.550111 0.0384596 0.998648 1 1 0.283541 0.999988 0.99977 0.446522 0.00108606 0
51.26 0.992029 0.550202 0.0384971 0.998648 1 1 0.283534 0.999988 0.999779 0.438651 0.00108996 0
51.27 0.992029 0.550297 0.0385359 0.998649 1 1 0.283526 0.999988 0.999787 0.431054 0.00109389 0
51.28 0.992029 0.550398 0.038576 0.99865 1 1 0.283519 0.999988 0.999795 0.42373 0.00109783 0
51.29 0.992029 0.550503 0.0386174 0.99865 1 1 0.283511 0.999988 0.999802 0.41668 0.0011018 0
51.3 0.992029 0.550612 0.0386601 0.998651 1 1 0.283504 0.999988 0.999809 0.409904 0.00110577 0
51.31 0.992029 0.550727 0.0387041 0.998651 1 1 0.283498 0.999988 0.999816 0.403402 0.00110974 0
51.32 0.992029 0.550846 0.0387492 0.998652 1 1 0.283491 0.999988 0.999822 0.397172 0.00111371 0
51.33 0.992029 0.550969 0.0387956 0.998653 1 1 0.283485 0.999988 0.999828 0.391213 0.00111767 0
51.34 0.992029 0.551097 0.038843 0.998654 1 1 0.283479 0.999988 0.999833 0.385523 0.00112161 0
51.35 0.992029 0.551229 0.0388916 0.998654 1 1 0.283474 0.999988 0.999838 0.3801 0.00112553 0
51.36 0.992029 0.551365 0.0389412 0.998655 1 1 0.283468 0.999988 0.999843 0.374942 0.00112941 0
51.37 0.992029 0.551505 0.0389918 0.998656 1 1 0.283463 0.999988 0.999848 0.370047 0.00113325 0
