0.11 0.998811 0.00263785 0.902225 0.00191504 0.670366 0.00181925 0.999186 0.00339356 6.03757e-07 0.00149591 1.72708e-06 0.00156931 0.649585 0.00379216 1.27061e-07 0.00178449 0.000588696 0.00211274 0.274603 0.00352788 0.0807223 0.00305136 0.503107 0.00402787 0.0440634 0.00249643 0.999824 0.00541618 0.996883 0.00536857 0.0101461 0.00213757 0.999972 0.00479792 0.99993 0.00455302 0.315211 0.00810601 0.820542 0.941355 0.317891 0.363974 0.593915 0.305824
0.12 0.998543 0.00263331 0.898035 0.00192638 0.672603 0.00182268 0.998752 0.00338315 1.15419e-06 0.00149347 3.09686e-06 0.00156369 0.596946 0.00375949 2.1205e-07 0.00178668 0.000799934 0.00211066 0.25635 0.00351044 0.0902724 0.00303884 0.503476 0.00402621 0.0557542 0.00250529 0.999714 0.00541757 0.995523 0.00538152 0.0151178 0.00214719 0.999959 0.00482092 0.999907 0.0045818 0.304255 0.00854892 0.830556 0.938525 0.317883 0.364363 0.593861 0.305604
0.13 0.998228 0.00262923 0.895787 0.00193724 0.678759 0.0018261 0.99814 0.00337279 2.17409e-06 0.00149106 5.40612e-06 0.00155826 0.551923 0.00372444 3.47096e-07 0.00179051 0.00106857 0.00211071 0.241132 0.00349195 0.100781 0.00302842 0.503957 0.00402581 0.0696154 0.00251444 0.99954 0.00541789 0.993689 0.00539297 0.0219005 0.00215703 0.999941 0.00484322 0.999876 0.0046098 0.293651 0.00901835 0.840031 0.935561 0.317875 0.36475 0.593807 0.305385
0.14 0.997859 0.00262542 0.895512 0.00194772 0.688374 0.00182966 0.997307 0.00336244 4.03604e-06 0.00148869 9.20177e-06 0.00155304 0.515039 0.00368789 5.57063e-07 0.00179561 0.00140409 0.00211249 0.228368 0.00347269 0.112283 0.00301988 0.504539 0.00402635 0.0857542 0.00252399 0.99927 0.00541696 0.991262 0.00540268 0.0308586 0.00216715 0.999915 0.00486464 0.999836 0.00463686 0.283418 0.00951495 0.848985 0.932461 0.317867 0.365136 0.593754 0.305167
0.15 0.997426 0.0026217 0.897126 0.00195791 0.70095 0.00183349 0.996205 0.00335209 7.38578e-06 0.00148637 1.52934e-05 0.00154802 0.485976 0.00365068 8.76379e-07 0.00180166 0.00181571 0.00211557 0.217594 0.00345289 0.124797 0.00301306 0.505207 0.00402761 0.104187 0.00253404 0.998857 0.00541455 0.988104 0.00541037 0.0423051 0.00217764 0.99988 0.00488497 0.999786 0.00466279 0.273569 0.0100393 0.857435 0.929225 0.317861 0.36552 0.593702 0.30495
0.16 0.996921 0.00261793 0.900449 0.00196791 0.715963 0.0018377 0.99479 0.00334172 1.33257e-05 0.00148411 2.48529e-05 0.00154321 0.464017 0.00361355 1.35125e-06 0.00180833 0.00231167 0.00211958 0.208436 0.00343273 0.138317 0.00300783 0.505948 0.00402939 0.124819 0.00254469 0.998232 0.00541046 0.984064 0.00541575 0.0564442 0.00218858 0.999832 0.00490398 0.999723 0.00468735 0.264111 0.0105922 0.865399 0.925853 0.317855 0.365903 0.593649 0.304734
0.17 0.996329 0.002614 0.905232 0.0019778 0.732882 0.00184237 0.993023 0.00333131 2.37102e-05 0.00148192 3.9542e-05 0.00153862 0.448327 0.00357707 2.04167e-06 0.00181534 0.00289849 0.00212418 0.200596 0.00341236 0.152817 0.00300409 0.506741 0.00403153 0.147437 0.00255605 0.9973 0.00540448 0.978979 0.00541857 0.0733156 0.00220008 0.999769 0.00492139 0.999644 0.00471032 0.25505 0.0111741 0.872895 0.922345 0.31785 0.366284 0.593598 0.304519
0.18 0.995635 0.00260983 0.911184 0.00198764 0.751181 0.00184757 0.990875 0.00332086 4.16147e-05 0.00147981 6.16737e-05 0.00153424 0.438102 0.00354171 3.02291e-06 0.00182244 0.00358009 0.00212908 0.193829 0.0033919 0.168239 0.00300175 0.507569 0.00403393 0.171713 0.0025682 0.995928 0.00539644 0.972678 0.00541854 0.0927546 0.00221224 0.999685 0.00493697 0.999546 0.00473144 0.246386 0.0117856 0.879945 0.918702 0.317845 0.366664 0.593546 0.304304
0.19 0.994819 0.00260535 0.917992 0.00199749 0.770357 0.00185333 0.98833 0.00331034 7.207e-05 0.0014778 9.44143e-05 0.0015301 0.432633 0.00350781 4.38594e-06 0.00182943 0.00435691 0.00213406 0.187939 0.00337144 0.184502 0.00300075 0.508411 0.00403648 0.197226 0.00258123 0.993933 0.00538619 0.964997 0.00541546 0.114382 0.00222514 0.999575 0.00495048 0.999425 0.0047505 0.238116 0.0124275 0.886566 0.914926 0.317841 0.367043 0.593495 0.304091
0.2 0.993856 0.00260054 0.925345 0.00200741 0.789939 0.00185968 0.98539 0.00329976 0.000123198 0.0014759 0.000142035 0.00152618 0.431312 0.00347561 6.23633e-06 0.00183614 0.00522509 0.00213891 0.182767 0.00335105 0.201492 0.00300104 0.509248 0.0040391 0.223493 0.0025952 0.991073 0.00537362 0.955782 0.00540914 0.137631 0.00223885 0.999434 0.00496174 0.999278 0.00476733 0.230235 0.0131003 0.89278 0.911019 0.317838 0.36742 0.593445 0.303879
