17.305 0.496926 0.0296214 0.849623 0.501076 0.998182 0.852139 0.906909 0.998459 0.597735 0.904881 0.144944 0.593889 -0.342672 0.140204
17.355 0.359045 -0.122872 0.759446 0.363511 0.977376 0.762553 0.960474 0.978378 0.7128 0.959129 0.293863 0.709433 -0.19568 0.289282
17.405 0.212797 -0.272501 0.65157 0.217473 0.933792 0.655196 0.991654 0.935495 0.811252 0.991025 0.435932 0.808443 -0.0441284 0.431617
17.455 0.0615887 -0.41578 0.52851 0.0663679 0.868447 0.532569 0.999723 0.870811 0.890798 0.999825 0.567842 0.888612 0.108452 0.563894
17.505 -0.0910545 -0.549369 0.393132 -0.0862844 0.782862 0.397531 0.984495 0.785833 0.949584 0.985323 0.686519 0.948072 0.258505 0.683029
17.555 -0.241576 -0.670154 0.248593 -0.236926 0.679032 0.253229 0.946322 0.68254 0.98624 0.947859 0.789196 0.985437 0.402533 0.786246
17.605 -0.386467 -0.775322 0.09826 -0.382046 0.559378 0.103025 0.886095 0.563341 0.999912 0.888305 0.873481 0.999837 0.537181 0.87114
17.655 -0.522352 -0.862421 -0.0543629 -0.518262 0.426687 -0.0495804 0.805218 0.431014 0.990281 0.808049 0.93741 0.990935 0.659309 0.935731
17.705 -0.646063 -0.929422 -0.205719 -0.6424 0.284053 -0.20103 0.705575 0.288641 0.957571 0.708961 0.979492 0.95894 0.766072 0.978516
17.755 -0.754717 -0.974762 -0.352281 -0.751567 0.134798 -0.347795 0.589489 0.139542 0.902545 0.593351 0.998747 0.904596 0.854982 0.998496
17.805 -0.845783 -0.997385 -0.490632 -0.843219 -0.0175978 -0.486454 0.459665 -0.0128094 0.826485 0.463913 0.994726 0.829171 0.923967 0.995206
17.855 -0.917138 -0.996764 -0.61755 -0.915219 -0.169584 -0.613776 0.319128 -0.164862 0.731163 0.323663 0.967523 0.734422 0.971418 0.968723
17.905 -0.967119 -0.972913 -0.730075 -0.96589 -0.317617 -0.726794 0.171154 -0.313073 0.618802 0.17587 0.917772 0.622557 0.996231 0.919664
17.955 -0.994562 -0.926389 -0.825586 -0.994051 -0.458249 -0.822875 0.0191911 -0.453987 0.49202 0.023979 0.846633 0.496184 0.997826 0.849171
18.005 -0.998826 -0.858275 -0.901857 -0.999046 -0.588201 -0.899778 -0.133219 -0.584322 0.353772 -0.128471 0.755762 0.358247 0.976167 0.758889
18.055 -0.979812 -0.770159 -0.95711 -0.980758 -0.704445 -0.955712 -0.282524 -0.701038 0.207278 -0.277927 0.647278 0.211961 0.931758 0.650921
18.105 -0.937964 -0.664095 -0.990058 -0.939613 -0.804272 -0.989373 -0.425246 -0.801417 0.0559541 -0.420906 0.52371 0.0607349 0.865635 0.527783
18.155 -0.874256 -0.542553 -0.999932 -0.876571 -0.885356 -0.999976 -0.558056 -0.883119 -0.0966739 -0.554076 0.387936 -0.0919063 0.779338 0.392346
18.205 -0.790174 -0.408368 -0.986503 -0.7931 -0.945806 -0.987275 -0.677862 -0.94424 -0.247049 -0.674333 0.243122 -0.242406 0.674878 0.247764
18.255 -0.687677 -0.264665 -0.950083 -0.691146 -0.984214 -0.951566 -0.781869 -0.983355 -0.391667 -0.778875 0.0926413 -0.387256 0.55469 0.0974086
18.305 -0.569153 -0.114795 -0.891521 -0.573085 -0.999685 -0.89368 -0.867656 -0.999553 -0.527156 -0.865265 -0.0599981 -0.523081 0.421576 -0.0552171
18.355 -0.437366 0.0377512 -0.812183 -0.441667 -0.991858 -0.814967 -0.933221 -0.992456 -0.650361 -0.93149 -0.211239 -0.646715 0.278636 -0.206556
18.405 -0.295385 0.189417 -0.713916 -0.299957 -0.960916 -0.717262 -0.977038 -0.962231 -0.758408 -0.976006 -0.357557 -0.755278 0.129203 -0.353081
18.455 -0.146521 0.336669 -0.599012 -0.151257 -0.90758 -0.60284 -0.998085 -0.90958 -0.848781 -0.997777 -0.495543 -0.846239 -0.023241 -0.491377
