11.005 0.79824 0.42045 0.988589 0.801116 0.941411 0.989299 0.668042 0.939786 0.234164 0.664471 -0.255977 0.229505 -0.684615 -0.260604 3.46708 1.94962 3.41684 1.92137 3.3666 1.89311 3.31636 1.86486 3.46589 2.61936 3.41258 2.57907 3.35926 2.53877 2.70219 2.6448 2.65861 2.60215 2.61503 2.5595 1.37907 2.05137 1.3557 2.0166 1.33233 1.98184 -0.137307 1.03744 -0.134855 1.01892 -0.132404 1.0004 -1.46752 -0.114945 -1.43984 -0.112777 -1.41215 -0.110608 -1.38447 -0.10844 -2.26743 -1.09479 -2.22116 -1.07245 -2.17489 -1.05011 -2.12862 -1.02777
11.055 0.697254 0.277444 0.954141 0.700679 0.981778 0.955563 0.773524 0.980856 0.379418 0.77048 -0.105851 0.374982 -0.565687 -0.110612 3.22535 1.58574 3.17861 1.56276 3.13187 1.53978 3.08513 1.5168 3.49488 2.43891 3.44112 2.4014 3.38736 2.36388 2.96806 2.66889 2.9202 2.62584 2.87233 2.5828 1.79799 2.25549 1.76752 2.21727 1.73705 2.17904 0.32225 1.35663 0.316496 1.33241 0.310742 1.30819 -1.07847 0.233284 -1.05812 0.228883 -1.03777 0.224482 -1.01743 0.220081 -2.03657 -0.807535 -1.99502 -0.791057 -1.95346 -0.774579 -1.9119 -0.758101
11.105 0.580018 0.127972 0.897456 0.583913 0.999263 0.899558 0.860979 0.999068 0.515829 0.858534 0.0467417 0.511721 -0.433576 0.0419574 2.90844 1.1849 2.86629 1.16773 2.82415 1.15056 2.782 1.13339 3.44242 2.20163 3.38947 2.16776 3.33651 2.13389 3.16477 2.63077 3.11373 2.58834 3.06269 2.54592 2.175 2.40705 2.13814 2.36626 2.10128 2.32547 0.774297 1.6442 0.760472 1.61485 0.746647 1.58549 -0.664274 0.576077 -0.651742 0.565209 -0.639211 0.554341 -0.626679 0.543473 -1.75826 -0.501461 -1.72238 -0.491228 -1.6865 -0.480996 -1.65062 -0.470764
11.155 0.449265 -0.0244823 0.819856 0.453539 0.993461 0.822589 0.928369 0.993996 0.640219 0.926579 0.198245 0.636533 -0.291361 0.193549 2.52376 0.756451 2.48718 0.745489 2.45061 0.734527 2.41404 0.723565 3.30974 1.91303 3.25882 1.8836 3.20791 1.85417 3.28772 2.53135 3.23469 2.49052 3.18167 2.4497 2.50133 2.50251 2.45894 2.4601 2.41655 2.41769 1.2083 1.89345 1.18672 1.85965 1.16515 1.82584 -0.234602 0.905444 -0.230176 0.888363 -0.22575 0.871281 -0.221325 0.8542 -1.43896 -0.1837 -1.4096 -0.179952 -1.38024 -0.176203 -1.35088 -0.172455
11.205 0.308042 -0.176366 0.723149 0.312595 0.964506 0.726449 0.974123 0.96576 0.749689 0.97303 0.345129 0.746511 -0.142356 0.34063 2.08025 0.310371 2.05011 0.305873 2.01996 0.301375 1.98982 0.296878 3.09992 1.57985 3.05223 1.55555 3.00455 1.53125 3.33404 2.37293 3.28028 2.33466 3.22651 2.29639 2.76937 2.53966 2.72243 2.49662 2.6755 2.45358 1.61414 2.09858 1.58532 2.06111 1.5565 2.02364 0.200537 1.21371 0.196754 1.19081 0.192971 1.16792 0.189188 1.14502 -1.08614 0.138342 -1.06397 0.135519 -1.04181 0.132696 -1.01965 0.129873
11.255 0.15964 -0.324139 0.609589 0.164366 0.913074 0.613379 0.997175 0.915016 0.841687 0.996804 0.483969 0.839092 0.00996751 0.479772 1.58827 -0.142943 1.56526 -0.140871 1.54224 -0.1388 1.51922 -0.136728 2.81786 1.20985 2.77451 1.19124 2.73116 1.17263 3.30267 2.15921 3.24941 2.12439 3.19615 2.08957 2.97286 2.51761 2.92248 2.47495 2.8721 2.43228 1.98237 2.2548 1.94697 2.21454 1.91158 2.17428 0.631003 1.49369 0.619099 1.46551 0.607195 1.43733 0.595291 1.40915 -0.707997 0.45716 -0.693551 0.447831 -0.679104 0.438503 -0.664657 0.429174
11.305 0.00751726 -0.464359 0.481823 0.012306 0.840362 0.486014 0.996988 0.842948 0.91407 0.997348 0.61153 0.912117 0.162058 0.607734 1.05928 -0.592925 1.04393 -0.584332 1.02858 -0.57574 1.01323 -0.567148 2.47012 0.811661 2.43213 0.799176 2.39413 0.78669 3.19433 1.89517 3.14282 1.86461 3.0913 1.83404 3.10707 2.43689 3.05442 2.3956 3.00176 2.3543 2.30439 2.35847 2.26325 2.31636 2.2221 2.27425 1.04676 1.73886 1.02702 1.70606 1.00727 1.67325 0.987521 1.64045 -0.313358 0.765323 -0.306964 0.749707 -0.30057 0.73409 -0.294176 0.718474
11.355 -0.144781 -0.593756 0.342828 -0.14004 0.748065 0.347322 0.973566 0.751235 0.96515 0.974649 0.724839 0.963886 0.310372 0.721532 0.505593 -1.02909 0.498266 -1.01418 0.49094 -0.999263 0.483613 -0.98435 2.06482 0.394553 2.03306 0.388483 2.0013 0.382414 3.01155 1.58696 2.96298 1.56137 2.91441 1.53578 3.16887 2.29938 3.11517 2.26042 3.06147 2.22145 2.57271 2.40717 2.52678 2.36419 2.48084 2.32122 1.43813 1.94351 1.411 1.90684 1.38387 1.87018 1.35674 1.83351 0.0885844 1.05565 0.0867768 1.03411 0.0849692 1.01257 0.0831616 0.991029
11.405 -0.293704 -0.709316 0.195843 -0.289123 0.638335 0.200537 0.927456 0.642014 0.993738 0.929236 0.821256 0.993191 0.451453 0.818515 -0.0598729 -1.44127 -0.0590053 -1.42038 -0.0581377 -1.3995 -0.05727 -1.37861 1.61141 -0.0317514 1.58662 -0.0312629 1.56183 -0.0307745 2.75858 1.24177 2.71409 1.22175 2.6696 1.20172 3.15682 2.10829 3.10332 2.07256 3.04982 2.03683 2.78108 2.39978 2.73142 2.35693 2.68177 2.31409 1.79598 2.10286 1.7621 2.06319 1.72822 2.02352 1.69433 1.98384 0.488462 1.32138 0.478495 1.29441 0.468528 1.26745 0.458561 1.24049
11.455 -0.435783 -0.808345 0.0442939 -0.431468 0.513728 0.0490776 0.85973 0.517831 0.999166 0.862166 0.898534 0.99935 0.582013 0.896422 -0.623944 -1.81986 -0.614902 -1.79349 -0.60586 -1.76712 -0.596818 -1.74075 1.12043 -0.457315 1.1032 -0.45028 1.08596 -0.443246 2.44132 0.867643 2.40195 0.853651 2.36258 0.839658 3.0712 1.86806 3.01915 1.8364 2.96711 1.80474 2.92463 2.33646 2.87241 2.29474 2.82019 2.25303 2.11197 2.2132 2.07213 2.17145 2.03229 2.1297 1.99244 2.08794 0.876956 1.55631 0.859062 1.52455 0.841168 1.49279 0.823273 1.46104
