2.21 0.996178 0.986618 0.996408 0.988349 0.997058 0.986632 0.997094 0.986534 0.997567 0.988014 0.997812 0.986573 0.997474 0.986543 0.997907 0.988038 0.997619 0.986613 0.996847 0.986487 0.99705 0.988029 0.995819 0.986582 0.994669 0.986251 0.993763 0.987904 0.990621 0.986404 0.990995 0.985762 0.985414 0.987587 0.98114 0.985758 0.692496 0.22878 0.73981 0.184556
2.25 0.996184 0.986805 0.996398 0.988514 0.99704 0.98682 0.997058 0.98672 0.997546 0.988181 0.997781 0.986758 0.997425 0.986724 0.997866 0.9882 0.997565 0.986793 0.996779 0.986661 0.996977 0.988186 0.995714 0.986755 0.994548 0.986418 0.993604 0.988055 0.990383 0.986571 0.990786 0.985922 0.985043 0.987733 0.980658 0.985925 0.692871 0.232563 0.740287 0.185903
2.29 0.996195 0.986978 0.996388 0.988666 0.997024 0.986993 0.997023 0.986891 0.997527 0.988334 0.997752 0.986928 0.997377 0.98689 0.997826 0.988349 0.997512 0.986958 0.996712 0.986821 0.996904 0.98833 0.995609 0.986915 0.994429 0.986571 0.993445 0.988193 0.990147 0.986724 0.990579 0.986068 0.984673 0.987867 0.98018 0.986077 0.693311 0.236343 0.740752 0.187232
2.33 0.99621 0.987138 0.996379 0.988806 0.997009 0.987153 0.996989 0.987049 0.99751 0.988475 0.997725 0.987084 0.99733 0.987044 0.997788 0.988487 0.99746 0.98711 0.996646 0.986969 0.996832 0.988463 0.995504 0.987061 0.994311 0.986711 0.993286 0.98832 0.989912 0.986865 0.990374 0.986202 0.984306 0.98799 0.979706 0.986217 0.693813 0.240122 0.7412 0.188546
2.37 0.996231 0.987285 0.996369 0.988936 0.996994 0.9873 0.996958 0.987194 0.997495 0.988605 0.997699 0.987229 0.997284 0.987185 0.997751 0.988614 0.997409 0.98725 0.996581 0.987105 0.996761 0.988585 0.995401 0.987196 0.994194 0.98684 0.993128 0.988437 0.989678 0.986994 0.990172 0.986323 0.983941 0.988102 0.979235 0.986345 0.694378 0.243897 0.741622 0.189848
2.41 0.996255 0.987421 0.996359 0.989055 0.99698 0.987437 0.996928 0.987329 0.997481 0.988726 0.997675 0.987362 0.997238 0.987315 0.997716 0.988731 0.99736 0.987379 0.996516 0.98723 0.99669 0.988698 0.995298 0.987321 0.994079 0.986958 0.992971 0.988545 0.989445 0.987112 0.989971 0.986434 0.98358 0.988205 0.978769 0.986462 0.695005 0.247667 0.742014 0.191142
2.45 0.996285 0.987546 0.996348 0.989166 0.996967 0.987563 0.9969 0.987453 0.997469 0.988837 0.997652 0.987485 0.997193 0.987436 0.997682 0.988838 0.997311 0.987498 0.996453 0.987345 0.996621 0.988802 0.995196 0.987435 0.993965 0.987066 0.992815 0.988644 0.989214 0.987221 0.989774 0.986536 0.983221 0.988299 0.978307 0.98657 0.695696 0.251431 0.74237 0.192432
2.49 0.996318 0.987663 0.996337 0.989269 0.996954 0.98768 0.996874 0.987568 0.997458 0.98894 0.997632 0.987599 0.997149 0.987547 0.99765 0.988938 0.997264 0.987608 0.99639 0.987451 0.996553 0.988898 0.995095 0.987541 0.993853 0.987165 0.99266 0.988734 0.988985 0.987321 0.989578 0.986628 0.982865 0.988385 0.97785 0.986668 0.696451 0.255185 0.742685 0.19372
2.53 0.996355 0.98777 0.996326 0.989365 0.996942 0.987789 0.996849 0.987674 0.997449 0.989035 0.997613 0.987704 0.997105 0.98765 0.997619 0.98903 0.997219 0.98771 0.996328 0.987549 0.996485 0.988987 0.994995 0.987638 0.993742 0.987256 0.992506 0.988818 0.988758 0.987413 0.989386 0.986712 0.982512 0.988464 0.977397 0.986758 0.697273 0.258927 0.742955 0.19501
2.57 0.996397 0.98787 0.996314 0.989453 0.996931 0.98789 0.996827 0.987772 0.997441 0.989123 0.997596 0.987802 0.997063 0.987744 0.997591 0.989115 0.997174 0.987804 0.996267 0.987639 0.996419 0.989068 0.994896 0.987728 0.993633 0.98734 0.992353 0.988895 0.988532 0.987498 0.989196 0.986789 0.982163 0.988537 0.976949 0.98684 0.698161 0.262655 0.743176 0.196306
2.61 0.996442 0.987962 0.996301 0.989536 0.996919 0.987983 0.996806 0.987863 0.997435 0.989204 0.99758 0.987892 0.997021 0.987832 0.997563 0.989194 0.997132 0.987891 0.996207 0.987722 0.996354 0.989144 0.994799 0.987811 0.993526 0.987416 0.992202 0.988966 0.988309 0.987576 0.98901 0.986858 0.981817 0.988603 0.976506 0.986915 0.699119 0.266364 0.743343 0.197612
2.65 0.99649 0.988048 0.996287 0.989612 0.996908 0.988071 0.996787 0.987947 0.99743 0.98928 0.997567 0.987976 0.99698 0.987913 0.997538 0.989267 0.997091 0.987971 0.996148 0.987799 0.996291 0.989213 0.994703 0.987887 0.993421 0.987487 0.992052 0.989031 0.988087 0.987647 0.988826 0.986921 0.981474 0.988663 0.976068 0.986984 0.700148 0.27005 0.743453 0.198931
2.69 0.996542 0.988128 0.996273 0.989683 0.996898 0.988151 0.996771 0.988025 0.997426 0.98935 0.997555 0.988053 0.99694 0.987988 0.997515 0.989334 0.997051 0.988045 0.99609 0.98787 0.996229 0.989278 0.994608 0.987958 0.993317 0.987551 0.991903 0.98909 0.987868 0.987712 0.988646 0.986978 0.981135 0.988718 0.975635 0.987047 0.70125 0.273711 0.743502 0.200268
