-0.145509 -0.223377 -0.183683 -0.185103 -0.215919 -0.0912127 0.249411 0.243101 0.0267605 -0.0469271 -0.0487541 -0.0282981 -0.00966649 0.00039043 0.00334048 0.00271025 0.00122344 0.000161593 -0.000247923 -0.000242036 -0.000105484 -2.2498e-06 3.0248e-05
-0.152687 -0.232671 -0.191863 -0.192909 -0.223883 -0.0966138 0.256655 0.253933 0.029947 -0.0476585 -0.0506292 -0.0298593 -0.0104913 0.000168607 0.00342749 0.00286852 0.00133512 0.000204506 -0.000249477 -0.000258146 -0.000117646 -6.15548e-06 3.15505e-05
-0.160019 -0.242118 -0.200207 -0.200863 -0.231957 -0.102122 0.263871 0.2649 0.0332828 -0.0483159 -0.0525037 -0.0314556 -0.0113531 -7.58397e-05 0.00350769 0.00302929 0.0014522 0.000251614 -0.000249823 -0.000274176 -0.000130644 -1.0616e-05 3.27473e-05
-0.167498 -0.251708 -0.208708 -0.208958 -0.240134 -0.107731 0.271046 0.275986 0.0367674 -0.0488951 -0.0543734 -0.0330854 -0.012252 -0.000343542 0.00358006 0.00319259 0.00157449 0.000302798 -0.000248263 -0.000290439 -0.00014445 -1.55838e-05 3.37634e-05
-0.175115 -0.261433 -0.21736 -0.217186 -0.248404 -0.113434 0.278167 0.287177 0.0404002 -0.0493913 -0.0562345 -0.0347466 -0.013188 -0.000635344 0.00364415 0.00335771 0.00170242 0.000359101 -0.000254077 -0.000290517 -0.000168237 -2.02081e-05 3.48927e-05
-0.182861 -0.271281 -0.226153 -0.22554 -0.25676 -0.119224 0.28522 0.298457 0.0441799 -0.0498005 -0.0580828 -0.0364375 -0.0141607 -0.000951919 0.00369924 0.00352432 0.00183535 0.000418412 -0.000244177 -0.000314825 -0.000178882 -2.70261e-05 3.54691e-05
-0.190726 -0.281242 -0.23508 -0.234012 -0.265191 -0.125093 0.292194 0.309808 0.0481049 -0.0501179 -0.059916 -0.0381541 -0.0151705 -0.00129397 0.00374411 0.00369258 0.00197335 0.000482496 -0.000234522 -0.000334922 -0.000192633 -3.42366e-05 3.59439e-05
-0.198701 -0.291304 -0.244131 -0.242592 -0.273688 -0.131036 0.299075 0.321213 0.0521728 -0.050341 -0.0617253 -0.0398984 -0.0162159 -0.00166209 0.00377912 0.0038606 0.00211678 0.000551491 -0.000223706 -0.000353147 -0.000208019 -4.19548e-05 3.60612e-05
-0.206774 -0.301455 -0.253296 -0.251271 -0.282241 -0.137043 0.30585 0.332657 0.0563813 -0.0504648 -0.06351 -0.0416648 -0.0172973 -0.00205683 0.00380262 0.00402915 0.00226511 0.000625274 -0.000211037 -0.000370058 -0.000224787 -5.03516e-05 3.61532e-05
-0.214935 -0.311683 -0.262564 -0.260039 -0.290839 -0.143109 0.312506 0.34412 0.0607272 -0.0504862 -0.065265 -0.0434515 -0.0184142 -0.00247872 0.00381412 0.00419739 0.0024184 0.00070385 -0.000196033 -0.000386099 -0.000242592 -5.9311e-05 3.56267e-05
-0.223174 -0.321976 -0.271926 -0.268887 -0.299472 -0.149224 0.31903 0.355587 0.0652071 -0.0504018 -0.0669862 -0.0452557 -0.0195657 -0.00292832 0.00381279 0.00436501 0.00257637 0.000787412 -0.000178529 -0.000401426 -0.000261189 -6.90161e-05 3.47902e-05
-0.231477 -0.33232 -0.28137 -0.277803 -0.308129 -0.155383 0.325411 0.367038 0.0698172 -0.0502087 -0.0686693 -0.0470748 -0.0207511 -0.00340606 0.00379801 0.00453136 0.00273896 0.000875982 -0.000158238 -0.000416194 -0.000280372 -7.95897e-05 3.36756e-05
-0.239835 -0.342702 -0.290884 -0.286778 -0.316799 -0.161576 0.331635 0.378457 0.0745532 -0.0499039 -0.0703099 -0.0489062 -0.0219696 -0.00391231 0.00376889 0.00469612 0.00290588 0.000969577 -0.000135059 -0.000430019 -0.000300388 -9.08393e-05 3.20839e-05
